TRIAL_INDEX,VIDEO_NAME,BLOCK,PIXEL_SURFACE,COLOR,SHAPE,FREQUENCY,DISPLAYED_FRAMES,DROPPED_FRAMES,MAX_SNR,FREQUENCY_SAMPLED_AT,MEAN_GAZE_DISTANCE,AVERAGE_GAZE_DISTANCE,VARIANCE_GAZE_DISTANCE,MEAN_GAZE_ANGLE,AVERAGE_GAZE_ANGLE,VARIANCE_GAZE_ANGLE,MEAN_X,X_AVERAGE,X,X_VARIANCE,Y_MEAN,Y_AVERAGE,Y,Y_VARIANCE,NUMBER_OF_GAZE_POINTS,POINTS_ON_TARGET
98,2x2_pixel_surface_30000_color_mode_white_frequency_13_shape_squares_coordinate_(480_810).mp4,3,30000,white,squares,13,227,11,5.427256644820714,12.85,84.21358100453307,84.21358100453307,10397.096573086084,-0.10810659006524022,-0.10810659006524022,1.2374332547685696,511.03487685348074,511.03487685348074,480.0,1197.663960471138,821.3016775571751,821.3016775571751,810.0,15200.468341304926,7958.0,5636.0
99,2x2_pixel_surface_20000_color_mode_green_frequency_8_shape_squares_coordinate_(480_810).mp4,3,20000,green,squares,8,226,12,0.8733572684239332,8.0,,,,,,,,,,,,,,,,
100,2x2_pixel_surface_20000_color_mode_white_frequency_8_shape_squares_coordinate_(480_270).mp4,3,20000,white,squares,8,226,12,1.6007518921664738,8.15,101.99957569071049,101.99957569071049,17039.615369201383,0.3348279743356183,0.3348279743356183,5.358871659225467,451.2674642049736,451.2674642049736,480.0,341.7154495230216,333.4368751569957,333.4368751569957,270.0,22252.017617866608,7962.0,6338.0
101,2x2_pixel_surface_10000_color_mode_white_frequency_13_shape_squares_coordinate_(480_810).mp4,3,10000,white,squares,13,227,11,3.6812662315987117,13.15,26.973324587262315,26.973324587262315,349.0296852574739,-1.3592492037781005,-1.3592492037781005,0.5072884345603784,484.6645686619718,484.6645686619718,480.0,124.57094941153301,785.6148704728371,785.6148704728371,810.0,335.62623227698526,7952.0,6718.0
102,2x2_pixel_surface_20000_color_mode_red_frequency_19_shape_squares_coordinate_(480_810).mp4,3,20000,red,squares,19,224,14,2.0599399557672506,18.85,82.05183046248816,82.05183046248816,1256.0997969102434,1.3731426422543342,1.3731426422543342,0.3592182604786603,489.9931669600201,489.9931669600201,480.0,360.9631249841938,884.5636975106864,884.5636975106864,810.0,1968.0311818149623,7954.0,3043.0
103,2x2_pixel_surface_20000_color_mode_green_frequency_19_shape_squares_coordinate_(1440_810).mp4,3,20000,green,squares,19,225,13,1.9825591365412374,19.15,,,,,,,,,,,,,,,,
104,2x2_pixel_surface_10000_color_mode_white_frequency_8_shape_squares_coordinate_(1440_270).mp4,3,10000,white,squares,8,228,10,1.747108721253182,8.15,,,,,,,,,,,,,,,,
105,2x2_pixel_surface_10000_color_mode_green_frequency_25_shape_squares_coordinate_(480_270).mp4,3,10000,green,squares,25,227,11,0.7887955144747969,24.85,,,,,,,,,,,,,,,,
106,2x2_pixel_surface_10000_color_mode_green_frequency_13_shape_squares_coordinate_(1440_270).mp4,3,10000,green,squares,13,226,12,0.840127681053203,12.85,,,,,,,,,,,,,,,,
107,2x2_pixel_surface_10000_color_mode_green_frequency_19_shape_squares_coordinate_(1440_810).mp4,3,10000,green,squares,19,226,12,2.5816053741892793,18.85,,,,,,,,,,,,,,,,
108,2x2_pixel_surface_30000_color_mode_green_frequency_13_shape_squares_coordinate_(480_810).mp4,3,30000,green,squares,13,226,12,4.2073075441110435,13.15,,,,,,,,,,,,,,,,
109,2x2_pixel_surface_10000_color_mode_white_frequency_25_shape_squares_coordinate_(480_810).mp4,3,10000,white,squares,25,226,12,1.062855525443317,24.85,,,,,,,,,,,,,,,,
110,2x2_pixel_surface_20000_color_mode_red_frequency_8_shape_squares_coordinate_(480_810).mp4,3,20000,red,squares,8,228,10,6.444596119855609,8.0,58.342403129127604,58.342403129127604,236.80559841526411,-1.0447621644154443,-1.0447621644154443,0.05828856352470539,510.9676278015614,510.9676278015614,480.0,411.61606611782685,762.8100289599597,762.8100289599597,810.0,43.13819676320062,7942.0,7917.0
111,2x2_pixel_surface_10000_color_mode_red_frequency_25_shape_squares_coordinate_(480_270).mp4,3,10000,red,squares,25,226,12,1.4929988814750343,25.15,,,,,,,,,,,,,,,,
112,2x2_pixel_surface_30000_color_mode_green_frequency_8_shape_squares_coordinate_(1440_270).mp4,3,30000,green,squares,8,225,13,2.6871437747983578,8.0,,,,,,,,,,,,,,,,
113,2x2_pixel_surface_30000_color_mode_green_frequency_19_shape_squares_coordinate_(480_810).mp4,3,30000,green,squares,19,226,12,1.3364505872986348,18.85,95.27819263152571,95.27819263152571,3440.283093462024,-0.7243064815056199,-0.7243064815056199,0.30791214170428777,541.1926800100705,541.1926800100705,480.0,1559.1504376690064,761.80818856999,761.80818856999,810.0,4892.071871202608,7944.0,5366.0
114,2x2_pixel_surface_30000_color_mode_white_frequency_8_shape_squares_coordinate_(480_810).mp4,3,30000,white,squares,8,227,11,1.969044619634655,8.0,31.484036460861965,31.484036460861965,131.9304157574657,-0.8209436832531949,-0.8209436832531949,0.21284553018173996,498.1908725169726,498.1908725169726,480.0,51.60071188643855,790.6322164948454,790.6322164948454,810.0,365.55537490862406,7954.0,7889.0
115,2x2_pixel_surface_20000_color_mode_red_frequency_13_shape_squares_coordinate_(1440_810).mp4,3,20000,red,squares,13,227,11,0.2684959800469585,12.85,89.30343476887971,89.30343476887971,2441.8166060395197,-0.9233398441034538,-0.9233398441034538,0.27390959237618884,1482.6480706385119,1482.6480706385119,1440.0,587.8467990050655,755.4432880844645,755.4432880844645,810.0,5033.780524331789,7956.0,4119.0
116,2x2_pixel_surface_30000_color_mode_red_frequency_13_shape_squares_coordinate_(1440_270).mp4,3,30000,red,squares,13,225,13,4.2871416605824475,12.85,,,,,,,,,,,,,,,,
117,2x2_pixel_surface_30000_color_mode_red_frequency_8_shape_squares_coordinate_(480_270).mp4,3,30000,red,squares,8,226,12,1.7406914884617262,8.15,63.78152965713796,63.78152965713796,1249.8235421938184,-1.0875201961058618,-1.0875201961058618,0.5333139531747134,513.6415344914401,513.6415344914401,480.0,2104.1129309157286,228.49493328298087,228.49493328298087,270.0,359.37073055949645,7944.0,6279.0
118,2x2_pixel_surface_30000_color_mode_red_frequency_19_shape_squares_coordinate_(480_810).mp4,3,30000,red,squares,19,228,10,3.425460245105513,18.85,74.57874842205845,74.57874842205845,5362.433940379584,-0.3161391384549279,-0.3161391384549279,0.3743515585581165,530.4961248112734,530.4961248112734,480.0,414.4514652295153,806.3619212380473,806.3619212380473,810.0,7946.877953316897,7948.0,7483.0
119,2x2_pixel_surface_20000_color_mode_red_frequency_8_shape_squares_coordinate_(1440_810).mp4,3,20000,red,squares,8,226,12,1.3698677089319873,7.85,,,,,,,,,,,,,,,,
120,2x2_pixel_surface_30000_color_mode_red_frequency_13_shape_squares_coordinate_(480_270).mp4,3,30000,red,squares,13,226,12,1.9485058113397842,13.15,,,,,,,,,,,,,,,,
121,2x2_pixel_surface_10000_color_mode_green_frequency_13_shape_squares_coordinate_(480_270).mp4,3,10000,green,squares,13,227,11,6.743075931882266,12.85,,,,,,,,,,,,,,,,
122,2x2_pixel_surface_20000_color_mode_green_frequency_25_shape_squares_coordinate_(1440_810).mp4,3,20000,green,squares,25,226,12,1.6501101910966238,24.85,33.040377822135646,33.040377822135646,944.9044669638838,0.5935064683807929,0.5935064683807929,3.3015183638550205,1433.4913248616003,1433.4913248616003,1440.0,178.87054470926114,806.6119967287368,806.6119967287368,810.0,1803.8590706607843,7948.0,7231.0
123,2x2_pixel_surface_30000_color_mode_white_frequency_19_shape_squares_coordinate_(1440_270).mp4,3,30000,white,squares,19,227,11,7.145278117047379,19.15,60.77670592977163,60.77670592977163,8401.91425210865,-0.7992809593014171,-0.7992809593014171,2.398871184453816,1437.3091280825363,1437.3091280825363,1440.0,157.1831624632124,276.38898465022646,276.38898465022646,270.0,11890.47915678235,7948.0,7234.0
124,2x2_pixel_surface_30000_color_mode_red_frequency_19_shape_squares_coordinate_(1440_810).mp4,3,30000,red,squares,19,226,12,1.227734586350604,18.85,,,,,,,,,,,,,,,,
125,2x2_pixel_surface_20000_color_mode_red_frequency_8_shape_squares_coordinate_(1440_270).mp4,3,20000,red,squares,8,226,12,0.9473329800860852,7.85,,,,,,,,,,,,,,,,
126,2x2_pixel_surface_10000_color_mode_white_frequency_19_shape_squares_coordinate_(1440_270).mp4,3,10000,white,squares,19,228,10,1.4842746805318447,18.85,216.13599699628497,216.13599699628497,51518.3663474709,1.4341306826534503,1.4341306826534503,1.0501449368090305,1454.2957841166121,1454.2957841166121,1440.0,2960.0413811330877,472.80589344056295,472.80589344056295,270.0,53938.49430618217,7958.0,1635.0
