TRIAL_INDEX,VIDEO_NAME,BLOCK,PIXEL_SURFACE,COLOR,SHAPE,FREQUENCY,DISPLAYED_FRAMES,DROPPED_FRAMES,MAX_SNR,FREQUENCY_SAMPLED_AT,MEAN_GAZE_DISTANCE,AVERAGE_GAZE_DISTANCE,VARIANCE_GAZE_DISTANCE,MEAN_GAZE_ANGLE,AVERAGE_GAZE_ANGLE,VARIANCE_GAZE_ANGLE,MEAN_X,X_AVERAGE,X,X_VARIANCE,Y_MEAN,Y_AVERAGE,Y,Y_VARIANCE,NUMBER_OF_GAZE_POINTS,POINTS_ON_TARGET
46,2x2_pixel_surface_10000_color_mode_red_frequency_25_shape_squares_coordinate_(1440_810).mp4,2,10000,red,squares,25,227,11,0.5478384743637053,24.85,23.402568184021934,23.402568184021934,105.08037356970856,-0.6982605861157024,-0.6982605861157024,0.6469196493863275,1451.7564586994727,1451.7564586994727,1440.0,90.5495462214301,794.9472570926437,794.9472570926437,810.0,197.41163476870128,7966.0,7963.0
47,2x2_pixel_surface_30000_color_mode_green_frequency_25_shape_squares_coordinate_(480_270).mp4,2,30000,green,squares,25,221,17,4.0648265386733184,24.85,36.4514319386602,36.4514319386602,87.65053285303804,-1.5611609446621433,-1.5611609446621433,0.32183636330640525,482.3397747294236,482.3397747294236,480.0,379.61041551683434,239.29614271331485,239.29614271331485,270.0,88.54560964940386,7946.0,7946.0
48,2x2_pixel_surface_30000_color_mode_white_frequency_13_shape_squares_coordinate_(1440_270).mp4,2,30000,white,squares,13,227,11,1.7242875965910198,12.85,28.798609474941333,28.798609474941333,228.87126785643883,-1.3769611889787519,-1.3769611889787519,0.646075990047597,1450.4839783865293,1450.4839783865293,1440.0,563.0171836195378,251.8320055290274,251.8320055290274,270.0,55.22416602057762,7958.0,7958.0
49,2x2_pixel_surface_30000_color_mode_white_frequency_19_shape_squares_coordinate_(480_270).mp4,2,30000,white,squares,19,227,11,2.4174178282375984,19.15,43.053616696098246,43.053616696098246,91.92239648886435,-2.0709494594361635,-2.0709494594361635,0.25946926812438814,461.48994101405617,461.48994101405617,480.0,347.1741015652957,237.18961470883536,237.18961470883536,270.0,179.2185389203258,7968.0,7968.0
50,2x2_pixel_surface_30000_color_mode_red_frequency_25_shape_squares_coordinate_(1440_270).mp4,2,30000,red,squares,25,227,11,2.498545748458627,25.15,,,,,,,,,,,,,,,,
51,2x2_pixel_surface_30000_color_mode_green_frequency_13_shape_squares_coordinate_(1440_810).mp4,2,30000,green,squares,13,227,11,2.9353383778672093,12.85,26.544395035644254,26.544395035644254,125.46146920373711,1.1222846675111524,1.1222846675111524,0.922262301873856,1452.3923981388332,1452.3923981388332,1440.0,295.2619200160328,825.4085701710261,825.4085701710261,810.0,143.80889064925108,7952.0,7952.0
52,2x2_pixel_surface_30000_color_mode_green_frequency_25_shape_squares_coordinate_(1440_270).mp4,2,30000,green,squares,25,227,11,3.7651872813902227,24.85,25.456131019889515,25.456131019889515,177.79366485500273,-1.5219485677564641,-1.5219485677564641,0.35242493032063266,1438.0138567839197,1438.0138567839197,1440.0,123.51006866793135,247.0205527638191,247.0205527638191,270.0,170.29844253364817,7960.0,7960.0
53,2x2_pixel_surface_30000_color_mode_green_frequency_8_shape_squares_coordinate_(480_270).mp4,2,30000,green,squares,8,226,12,0.7902424264945624,8.0,24.58774898285769,24.58774898285769,20.34258989055526,-0.7893884237605397,-0.7893884237605397,0.6078570057558983,492.5823225968797,492.5823225968797,480.0,151.6875957882312,257.7171363865123,257.7171363865123,270.0,164.02881366685418,7948.0,7948.0
54,2x2_pixel_surface_20000_color_mode_green_frequency_8_shape_squares_coordinate_(1440_810).mp4,2,20000,green,squares,8,227,11,1.9623129231084373,8.0,14.689010691287532,14.689010691287532,31.49966939954837,-0.04555551255829339,-0.04555551255829339,0.7133033862839938,1450.3927772190093,1450.3927772190093,1440.0,46.89203011707721,806.8223158159417,806.8223158159417,810.0,82.26717927365733,7954.0,7954.0
55,2x2_pixel_surface_30000_color_mode_white_frequency_19_shape_squares_coordinate_(1440_270).mp4,2,30000,white,squares,19,227,11,7.22588292523048,19.15,,,,,,,,,,,,,,,,
56,2x2_pixel_surface_30000_color_mode_green_frequency_19_shape_squares_coordinate_(1440_270).mp4,2,30000,green,squares,19,227,11,0.6991128490713311,19.15,36.16371847693542,36.16371847693542,120.6174613251403,-1.2273368718282025,-1.2273368718282025,0.3280440044229771,1450.8068055905314,1450.8068055905314,1440.0,405.4379992014394,241.31628053387055,241.31628053387055,270.0,83.45118671958835,7942.0,7942.0
57,2x2_pixel_surface_10000_color_mode_red_frequency_19_shape_squares_coordinate_(1440_270).mp4,2,10000,red,squares,19,227,11,0.5019054600128815,18.85,35.16211086950708,35.16211086950708,63.00946775179981,-1.7443393777424825,-1.7443393777424825,0.06825516899013648,1433.5449132293763,1433.5449132293763,1440.0,61.496286687641884,236.41404049295775,236.41404049295775,270.0,68.20240063870239,7952.0,7840.0
58,2x2_pixel_surface_10000_color_mode_green_frequency_19_shape_squares_coordinate_(1440_810).mp4,2,10000,green,squares,19,227,11,0.7016111910317502,18.85,,,,,,,,,,,,,,,,
59,2x2_pixel_surface_10000_color_mode_white_frequency_19_shape_squares_coordinate_(480_810).mp4,2,10000,white,squares,19,227,11,4.527693959167911,18.85,55.53514698928881,55.53514698928881,105.19737427471094,-2.732069872523297,-2.732069872523297,0.042839119125336875,429.5946738856711,429.5946738856711,480.0,124.94638815227447,788.9462037270209,788.9462037270209,810.0,80.44429904839708,7942.0,4968.0
60,2x2_pixel_surface_10000_color_mode_white_frequency_19_shape_squares_coordinate_(1440_810).mp4,2,10000,white,squares,19,228,10,2.1931574098441238,18.85,13.602612737613649,13.602612737613649,31.842002811139857,-0.631628858149569,-0.631628858149569,3.3770111948090658,1437.8789119496855,1437.8789119496855,1440.0,51.457650577152805,804.9949371069182,804.9949371069182,810.0,135.86575644258536,7950.0,7950.0
61,2x2_pixel_surface_10000_color_mode_white_frequency_13_shape_squares_coordinate_(1440_810).mp4,2,10000,white,squares,13,228,10,1.47248516431029,12.85,25.19854212177984,25.19854212177984,88.19658234010461,-1.9965198970831246,-1.9965198970831246,0.30544451602090206,1430.3492647058824,1430.3492647058824,1440.0,81.21537244828176,788.894532428356,788.894532428356,810.0,103.37028182008967,7956.0,7956.0
62,2x2_pixel_surface_10000_color_mode_green_frequency_8_shape_squares_coordinate_(480_810).mp4,2,10000,green,squares,8,227,10,1.8677491777589084,8.15,37.2780119314455,37.2780119314455,71.69894929578967,-2.10546572792415,-2.10546572792415,0.07610666248359343,461.4060451336359,461.4060451336359,480.0,100.13693805293018,779.2618255168937,779.2618255168937,810.0,70.6416566775738,7932.0,7903.0
63,2x2_pixel_surface_30000_color_mode_green_frequency_19_shape_squares_coordinate_(480_810).mp4,2,30000,green,squares,19,226,12,0.5924937967964721,19.15,47.66537109636517,47.66537109636517,345.6165734094414,-2.3248768275551797,-2.3248768275551797,0.9257214630027699,444.06622608257805,444.06622608257805,480.0,247.31947802844357,783.5953612789526,783.5953612789526,810.0,381.84364319777563,7944.0,7944.0
64,2x2_pixel_surface_20000_color_mode_white_frequency_13_shape_squares_coordinate_(480_810).mp4,2,20000,white,squares,13,228,10,1.1267235348190567,12.85,,,,,,,,,,,,,,,,
65,2x2_pixel_surface_20000_color_mode_white_frequency_25_shape_squares_coordinate_(1440_270).mp4,2,20000,white,squares,25,227,11,3.5898893652719215,25.15,43.20910652896295,43.20910652896295,339.94256491596747,-0.9676967101223881,-0.9676967101223881,0.0822502100526932,1466.2155841708543,1466.2155841708543,1440.0,357.380403804473,237.74755025125629,237.74755025125629,270.0,122.11167992837935,7960.0,7870.0
66,2x2_pixel_surface_30000_color_mode_red_frequency_13_shape_squares_coordinate_(480_270).mp4,2,30000,red,squares,13,228,10,10.412385394248544,13.15,38.16242657330956,38.16242657330956,113.42859869150348,-1.812207367864631,-1.812207367864631,0.0602660739475364,470.6391651976832,470.6391651976832,480.0,121.71534754032493,234.3212477965248,234.3212477965248,270.0,87.48546612117056,7942.0,7942.0
67,2x2_pixel_surface_10000_color_mode_green_frequency_19_shape_squares_coordinate_(480_270).mp4,2,10000,green,squares,19,227,11,8.548717351468074,18.85,,,,,,,,,,,,,,,,
68,2x2_pixel_surface_10000_color_mode_green_frequency_13_shape_squares_coordinate_(1440_810).mp4,2,10000,green,squares,13,226,12,0.5831395286465091,12.85,15.806713871490762,15.806713871490762,33.11050230090187,-0.6837370246551014,-0.6837370246551014,1.1064349389177166,1447.8228768844222,1447.8228768844222,1440.0,120.27831835670185,805.3218907035176,805.3218907035176,810.0,79.60227802071759,7960.0,7960.0
69,2x2_pixel_surface_30000_color_mode_red_frequency_8_shape_squares_coordinate_(1440_810).mp4,2,30000,red,squares,8,226,12,1.6516200181829994,8.15,21.526118768970466,21.526118768970466,111.67411010218339,-0.9332639263477607,-0.9332639263477607,3.421897671831294,1440.115502265861,1440.115502265861,1440.0,419.38781198337847,806.172721550856,806.172721550856,810.0,140.9986862739263,7944.0,7944.0
70,2x2_pixel_surface_10000_color_mode_red_frequency_8_shape_squares_coordinate_(480_270).mp4,2,10000,red,squares,8,227,11,1.657705994974866,8.15,29.142118364615204,29.142118364615204,101.02777914283777,-1.639284967422815,-1.639284967422815,0.10419391136641189,476.6764073887912,476.6764073887912,480.0,73.6449099003827,242.32780221161096,242.32780221161096,270.0,99.84913373469227,7958.0,7888.0
71,2x2_pixel_surface_30000_color_mode_green_frequency_8_shape_squares_coordinate_(480_810).mp4,2,30000,green,squares,8,227,11,1.6771516562521929,8.0,56.82404920250279,56.82404920250279,295.83863370620764,-2.440425869013491,-2.440425869013491,0.3529134321867541,436.3224413914797,436.3224413914797,480.0,283.89450048024287,777.3669145449961,777.3669145449961,810.0,268.2693086801186,7934.0,7734.0
72,2x2_pixel_surface_20000_color_mode_white_frequency_8_shape_squares_coordinate_(1440_810).mp4,2,20000,white,squares,8,226,12,1.7748404709419545,8.0,,,,,,,,,,,,,,,,
73,2x2_pixel_surface_20000_color_mode_white_frequency_19_shape_squares_coordinate_(480_270).mp4,2,20000,white,squares,19,228,10,6.312706833199721,19.15,47.34820403325786,47.34820403325786,78.9857265612709,-1.6200457723894501,-1.6200457723894501,0.24732333253422914,479.4218419728234,479.4218419728234,480.0,592.8692958270657,228.86834423754405,228.86834423754405,270.0,35.821483443654515,7948.0,7948.0
74,2x2_pixel_surface_20000_color_mode_green_frequency_13_shape_squares_coordinate_(480_810).mp4,2,20000,green,squares,13,226,12,2.830750706720777,12.85,57.038444612884646,57.038444612884646,126.00188665809478,-1.4857441887860225,-1.4857441887860225,0.020317173330915442,485.29578411661225,485.29578411661225,480.0,59.834978142386575,753.715575521488,753.715575521488,810.0,123.56930408571394,7958.0,7084.0
75,2x2_pixel_surface_20000_color_mode_white_frequency_19_shape_squares_coordinate_(480_810).mp4,2,20000,white,squares,19,227,10,2.838837321592312,19.15,19.37685208403637,19.37685208403637,133.43404930530897,-1.9169993350635317,-1.9169993350635317,1.0492798102057683,469.83633728258127,469.83633728258127,480.0,67.2316169600998,796.0677905218048,796.0677905218048,810.0,144.25832825407704,7934.0,7925.0
76,2x2_pixel_surface_10000_color_mode_red_frequency_13_shape_squares_coordinate_(480_810).mp4,2,10000,red,squares,13,226,12,3.9289931585400093,13.15,50.690793115166905,50.690793115166905,37.750333720586724,-1.788587446996742,-1.788587446996742,0.09790074064711013,468.7694143576826,468.7694143576826,480.0,252.74219833460498,763.1051511335013,763.1051511335013,810.0,29.31173794945085,7940.0,5980.0
77,2x2_pixel_surface_10000_color_mode_white_frequency_13_shape_squares_coordinate_(1440_270).mp4,3,10000,white,squares,13,226,12,0.8855411818618897,12.85,,,,,,,,,,,,,,,,
78,2x2_pixel_surface_20000_color_mode_red_frequency_19_shape_squares_coordinate_(1440_810).mp4,3,20000,red,squares,19,227,11,2.442001921993059,18.85,25.499398533817157,25.499398533817157,21.38581407133913,0.4566214342101426,0.4566214342101426,0.38001159751047403,1458.3607133870155,1458.3607133870155,1440.0,35.64823795358525,819.8615312028184,819.8615312028184,810.0,201.59130795989705,7948.0,7948.0
79,2x2_pixel_surface_20000_color_mode_white_frequency_13_shape_squares_coordinate_(1440_270).mp4,3,20000,white,squares,13,227,11,0.5024837533752279,13.15,,,,,,,,,,,,,,,,
