TRIAL_INDEX,VIDEO_NAME,BLOCK,PIXEL_SURFACE,COLOR,SHAPE,FREQUENCY,DISPLAYED_FRAMES,DROPPED_FRAMES,MAX_SNR,FREQUENCY_SAMPLED_AT,MEAN_GAZE_DISTANCE,AVERAGE_GAZE_DISTANCE,VARIANCE_GAZE_DISTANCE,MEAN_GAZE_ANGLE,AVERAGE_GAZE_ANGLE,VARIANCE_GAZE_ANGLE,MEAN_X,X_AVERAGE,X,X_VARIANCE,Y_MEAN,Y_AVERAGE,Y,Y_VARIANCE,NUMBER_OF_GAZE_POINTS,POINTS_ON_TARGET
11,1x1_pixel_surface_10000_color_mode_red_frequency_8_shape_triangles.mp4,2,10000,red,triangles,8,226,12,0.9386169971776888,8.15,128.82551277568714,128.82551277568714,289.5895114698212,-1.1353232413754204,-1.1353232413754204,0.008236829893412234,1013.435843373494,1013.435843373494,960.0,75.43873156783762,423.331952811245,423.331952811245,540.0,343.34092994656845,7968.0,0.0
12,1x1_pixel_surface_30000_color_mode_white_frequency_13_shape_circles.mp4,2,30000,white,circles,13,227,11,1.2381738720111721,12.85,68.32904891888812,68.32904891888812,844.6621576770524,-1.16140026604135,-1.16140026604135,0.06042770005866885,986.9301800100704,986.9301800100704,960.0,228.06860609800924,478.4192535246727,478.4192535246727,540.0,768.0295459055138,7944.0,6458.0
13,1x1_pixel_surface_20000_color_mode_white_frequency_13_shape_squares.mp4,2,20000,white,squares,13,227,11,0.5953098046718552,12.85,103.62045543647068,103.62045543647068,435.5411503585181,-0.9935351325719148,-0.9935351325719148,0.0036882082718858733,1016.1902704402515,1016.1902704402515,960.0,130.29705219101302,453.164748427673,453.164748427673,540.0,344.73547525117675,7950.0,1508.0
14,1x1_pixel_surface_30000_color_mode_red_frequency_8_shape_circles.mp4,2,30000,red,circles,8,226,12,4.484641933692526,8.15,120.2975330204838,120.2975330204838,945.9510463561325,-0.9745219536517007,-0.9745219536517007,0.08782654863229576,1018.3276408450704,1018.3276408450704,960.0,48.39461198972002,438.00863304828977,438.00863304828977,540.0,1564.7002659508596,7952.0,1477.0
15,1x1_pixel_surface_30000_color_mode_red_frequency_8_shape_triangles.mp4,2,30000,red,triangles,8,226,12,0.8259016683014937,8.0,62.30043550271953,62.30043550271953,622.8672437091734,-1.2097230735991837,-1.2097230735991837,0.03793031813474627,983.8247047738694,983.8247047738694,960.0,248.79428006359532,483.33701633165833,483.33701633165833,540.0,477.1069517133011,7960.0,7070.0
16,1x1_pixel_surface_30000_color_mode_white_frequency_19_shape_squares.mp4,2,30000,white,squares,19,227,11,5.212683629043487,19.0,74.93398421088725,74.93398421088725,1392.8039891981646,-0.11096081944672882,-0.11096081944672882,0.2466298921466429,1020.189702560241,1020.189702560241,960.0,209.02934583271437,518.8629329819278,518.8629329819278,540.0,2729.3007366661914,7968.0,6223.0
17,1x1_pixel_surface_30000_color_mode_green_frequency_13_shape_squares.mp4,2,30000,green,squares,13,227,11,3.2995232049488123,12.85,112.74036406878803,112.74036406878803,2142.8720680103365,-0.41497376773872635,-0.41497376773872635,0.3396133971064124,1042.6616469403175,1042.6616469403175,960.0,937.4962777207279,476.09148829010326,476.09148829010326,540.0,2998.5197367928,7942.0,3006.0
18,1x1_pixel_surface_20000_color_mode_white_frequency_25_shape_circles.mp4,2,20000,white,circles,25,226,12,6.1641892426443174,25.15,43.22884478489728,43.22884478489728,56.82731369907442,-0.680613129427878,-0.680613129427878,0.034977336617189166,992.4778357645876,992.4778357645876,960.0,23.909047541940208,512.5171843561369,512.5171843561369,540.0,91.53631592778343,7952.0,7952.0
19,1x1_pixel_surface_20000_color_mode_red_frequency_8_shape_circles.mp4,2,20000,red,circles,8,227,11,2.6304979264844928,8.0,35.34866557453768,35.34866557453768,466.89977919099834,0.2293294825994749,0.2293294825994749,2.97667478775237,966.4457327802916,966.4457327802916,960.0,268.8348916073266,524.1041226747109,524.1041226747109,540.0,1153.366658468611,7956.0,7593.0
20,1x1_pixel_surface_10000_color_mode_white_frequency_25_shape_squares.mp4,2,10000,white,squares,25,227,11,2.0351232217344877,25.15,22.24497157595354,22.24497157595354,142.15803467419258,-0.130551652112403,-0.130551652112403,1.2990393695830587,974.1094009042954,974.1094009042954,960.0,111.22023346424434,530.7935317759357,530.7935317759357,540.0,241.9423105860915,7962.0,7834.0
21,1x1_pixel_surface_10000_color_mode_white_frequency_8_shape_triangles.mp4,2,10000,white,triangles,8,227,11,1.155581229767035,7.85,23.25285699357843,23.25285699357843,157.24692202884106,-0.32596456110172095,-0.32596456110172095,0.637421785341118,977.299968537629,977.299968537629,960.0,104.63858073145413,532.010338535112,532.010338535112,540.0,230.18009793472703,7946.0,7158.0
22,1x1_pixel_surface_30000_color_mode_green_frequency_8_shape_squares.mp4,2,30000,green,squares,8,227,11,5.528376989560838,8.0,29.551335017631217,29.551335017631217,69.64242475721174,0.2533062816566588,0.2533062816566588,0.30433463988656195,984.9297535211268,984.9297535211268,960.0,99.26725921993224,546.5136569416499,546.5136569416499,540.0,179.73622948392062,7952.0,7952.0
23,1x1_pixel_surface_30000_color_mode_red_frequency_25_shape_triangles.mp4,2,30000,red,triangles,25,227,11,14.217823392564602,24.85,31.263224667845996,31.263224667845996,202.84942407130325,-0.2562418688256822,-0.2562418688256822,0.310579963689394,988.1185866834171,988.1185866834171,960.0,209.2777226884659,532.5887876884423,532.5887876884423,540.0,125.37993301522529,7960.0,7960.0
24,1x1_pixel_surface_30000_color_mode_green_frequency_8_shape_triangles.mp4,2,30000,green,triangles,8,226,12,0.7709239012788207,8.0,39.85328915607565,39.85328915607565,217.74231712643368,0.3094183097980202,0.3094183097980202,0.18577016098110358,994.0888567111558,994.0888567111558,960.0,165.96505714164408,551.1150088139008,551.1150088139008,540.0,354.4683437357571,7942.0,7942.0
25,1x1_pixel_surface_10000_color_mode_green_frequency_8_shape_circles.mp4,2,10000,green,circles,8,227,11,1.8703366003672057,8.0,33.42206254826942,33.42206254826942,139.8641378497553,-0.2704005766399302,-0.2704005766399302,0.5639085193285545,983.7617987421385,983.7617987421385,960.0,149.98601424880346,528.8544591194968,528.8544591194968,540.0,418.0662276005301,7950.0,7703.0
26,1x1_pixel_surface_10000_color_mode_white_frequency_13_shape_circles.mp4,2,10000,white,circles,13,227,11,2.739046507588068,13.15,66.8469942299949,66.8469942299949,323.1576422892417,-1.0814241637228876,-1.0814241637228876,0.03007019706702838,989.973716981132,989.973716981132,960.0,99.23051832241603,481.35616981132074,481.35616981132074,540.0,354.9252326881453,7950.0,2617.0
27,1x1_pixel_surface_20000_color_mode_red_frequency_13_shape_circles.mp4,2,20000,red,circles,13,227,11,2.7544446829878115,12.85,84.99856708595576,84.99856708595576,212.47367216593574,-0.7909363567291248,-0.7909363567291248,0.007821384144193474,1019.0990389447237,1019.0990389447237,960.0,79.76494662662398,479.3215577889447,479.3215577889447,540.0,182.89537885470062,7960.0,3373.0
28,1x1_pixel_surface_20000_color_mode_green_frequency_19_shape_squares.mp4,2,20000,green,squares,19,227,11,1.2970715910053654,19.15,121.14527898074803,121.14527898074803,368.62131067421655,-1.014900661209519,-1.014900661209519,0.0091979259722544,1022.5329859367152,1022.5329859367152,960.0,67.22700145585446,436.89705549974883,436.89705549974883,540.0,436.9814337583462,7964.0,457.0
29,1x1_pixel_surface_10000_color_mode_red_frequency_19_shape_circles.mp4,2,10000,red,circles,19,226,12,0.8452917706415608,19.15,116.32058325859438,116.32058325859438,208.3984940495124,-1.1365469517351963,-1.1365469517351963,0.00788224633712685,1008.6348023167967,1008.6348023167967,960.0,97.4227235758798,434.8068937295392,434.8068937295392,540.0,210.52025687085214,7942.0,0.0
30,1x1_pixel_surface_20000_color_mode_white_frequency_19_shape_triangles.mp4,2,20000,white,triangles,19,226,12,14.709919768292348,18.85,,,,,,,,,,,,,,,,
31,1x1_pixel_surface_20000_color_mode_red_frequency_19_shape_circles.mp4,2,20000,red,circles,19,226,12,1.7561562325558657,19.15,185.18698456375608,185.18698456375608,1186.1900494136974,-1.262661783496677,-1.262661783496677,0.004744234205138847,1014.4802862882973,1014.4802862882973,960.0,78.2151669948848,363.4351833249623,363.4351833249623,540.0,1258.9580526911534,7964.0,0.0
32,1x1_pixel_surface_20000_color_mode_white_frequency_19_shape_squares.mp4,2,20000,white,squares,19,227,11,7.883739068658756,18.85,119.94664529172917,119.94664529172917,268.72921361994213,-1.2102695410678614,-1.2102695410678614,0.005764778560931481,1001.906353799698,1001.906353799698,960.0,81.10390024322034,427.9681869652743,427.9681869652743,540.0,267.5534094834134,7948.0,0.0
33,1x1_pixel_surface_30000_color_mode_white_frequency_13_shape_squares.mp4,2,30000,white,squares,13,227,11,1.959919044603656,13.15,63.45314087606428,63.45314087606428,627.3809003995252,-1.1652919643017083,-1.1652919643017083,0.16510476561113946,975.9972613065326,975.9972613065326,960.0,77.34856536387969,481.17236180904524,481.17236180904524,540.0,859.7300376379385,7960.0,7307.0
34,1x1_pixel_surface_30000_color_mode_red_frequency_13_shape_circles.mp4,2,30000,red,circles,13,227,11,2.2693240147318186,12.85,,,,,,,,,,,,,,,,
35,1x1_pixel_surface_10000_color_mode_white_frequency_19_shape_circles.mp4,2,10000,white,circles,19,226,12,4.453511240292092,18.85,59.820268684993685,59.820268684993685,483.38515965274763,-0.9709079120976496,-0.9709079120976496,0.021705830980878832,992.2171973319909,992.2171973319909,960.0,141.12548672093925,490.2644978605588,490.2644978605588,540.0,409.1562414858373,7946.0,3174.0
36,1x1_pixel_surface_20000_color_mode_green_frequency_19_shape_circles.mp4,2,20000,green,circles,19,226,12,3.1694359589087835,19.15,28.19654709183954,28.19654709183954,87.61237762193957,0.14374260967782215,0.14374260967782215,1.0000597045570052,974.1442356047272,974.1442356047272,960.0,41.26121174283088,544.6675006286144,544.6675006286144,540.0,619.5514708212845,7954.0,7954.0
37,1x1_pixel_surface_30000_color_mode_red_frequency_19_shape_triangles.mp4,2,30000,red,triangles,19,226,12,3.4122613530698054,19.15,34.49747584348037,34.49747584348037,468.45744760507654,0.4635318260425911,0.4635318260425911,2.315199939127715,964.0061479527757,964.0061479527757,960.0,442.8348513636916,541.9438960060287,541.9438960060287,540.0,1195.8704827111144,7962.0,7700.0
38,1x1_pixel_surface_10000_color_mode_white_frequency_8_shape_circles.mp4,2,10000,white,circles,8,227,11,4.469729171748295,8.0,31.643309608548563,31.643309608548563,147.44927691678248,0.8081788750968646,0.8081788750968646,0.3166266647340682,980.1306675062972,980.1306675062972,960.0,228.69899779121118,559.8515113350126,559.8515113350126,540.0,120.72304557480854,7940.0,7760.0
39,1x1_pixel_surface_10000_color_mode_green_frequency_19_shape_circles.mp4,2,10000,green,circles,19,226,12,8.172232250647902,19.15,66.33223421610346,66.33223421610346,392.3848097683006,-0.7053474828546958,-0.7053474828546958,0.048543734919174436,1008.2906383513445,1008.2906383513445,960.0,191.02073166086643,496.7723485800452,496.7723485800452,540.0,400.7137745419753,7958.0,3416.0
40,1x1_pixel_surface_10000_color_mode_white_frequency_19_shape_triangles.mp4,2,10000,white,triangles,19,225,12,3.6412292944633347,19.0,135.88089505758654,135.88089505758654,8998.764547345874,-1.0204860753364973,-1.0204860753364973,0.18489350539096244,999.5640156289388,999.5640156289388,960.0,148.59237036325462,414.34148600957906,414.34148600957906,540.0,9958.416347665736,7934.0,1800.0
41,1x1_pixel_surface_30000_color_mode_green_frequency_19_shape_triangles.mp4,2,30000,green,triangles,19,227,11,8.840869105346105,19.15,80.48572236868974,80.48572236868974,543.9693630555541,-0.7283005195825166,-0.7283005195825166,0.0964667138924902,1016.6435422960725,1016.6435422960725,960.0,313.0324268277679,486.7528134441087,486.7528134441087,540.0,665.1346814727498,7944.0,2799.0
42,1x1_pixel_surface_10000_color_mode_red_frequency_13_shape_triangles.mp4,2,10000,red,triangles,13,226,12,5.050128145269062,12.85,98.26477059612411,98.26477059612411,114.20048861994294,-1.0089802941296373,-1.0089802941296373,0.01626990728018477,1011.1960711591652,1011.1960711591652,960.0,85.11316566805681,457.10486547648975,457.10486547648975,540.0,192.41143345562733,7954.0,1.0
43,1x1_pixel_surface_20000_color_mode_red_frequency_19_shape_triangles.mp4,2,20000,red,triangles,19,226,12,1.689096914558404,19.15,100.07154458337972,100.07154458337972,207.30946808946018,-1.0479444785576075,-1.0479444785576075,0.005995896452656524,1009.9274880623271,1009.9274880623271,960.0,106.84046236320255,453.6058368936919,453.6058368936919,540.0,158.07755797641218,7958.0,350.0
44,1x1_pixel_surface_30000_color_mode_green_frequency_8_shape_circles.mp4,2,30000,green,circles,8,227,11,0.7002524037946803,8.0,59.120898735694034,59.120898735694034,277.15069786081364,-0.7321635060848453,-0.7321635060848453,0.030385627192642723,1002.4026487572182,1002.4026487572182,960.0,84.1460123162469,500.0577077579714,500.0577077579714,540.0,294.91402168511934,7966.0,7661.0
45,1x1_pixel_surface_20000_color_mode_red_frequency_13_shape_squares.mp4,2,20000,red,squares,13,227,11,1.7216324880628289,12.85,41.64127857739641,41.64127857739641,266.2864184396663,-0.8467230001005439,-0.8467230001005439,0.028521667135610794,986.4948464636295,986.4948464636295,960.0,82.67611332276437,508.535432922225,508.535432922225,540.0,225.6105161541338,7946.0,7828.0
46,1x1_pixel_surface_20000_color_mode_green_frequency_13_shape_circles.mp4,2,20000,green,circles,13,227,11,3.1600233974646224,12.85,54.167369236449254,54.167369236449254,252.3415670049372,-0.8221829461855972,-0.8221829461855972,0.14030027813881568,992.1366419411617,992.1366419411617,960.0,103.54563153209057,500.21286773950214,500.21286773950214,540.0,467.1201767018936,7954.0,7421.0
47,1x1_pixel_surface_20000_color_mode_red_frequency_19_shape_squares.mp4,2,20000,red,squares,19,227,11,7.831345293270523,19.15,61.015108272162976,61.015108272162976,497.6177164307025,-1.0554673264636498,-1.0554673264636498,0.03063702835705473,987.5497361809046,987.5497361809046,960.0,89.69562430225878,486.49120603015075,486.49120603015075,540.0,508.5865338469988,7960.0,6018.0
48,1x1_pixel_surface_20000_color_mode_white_frequency_13_shape_triangles.mp4,2,20000,white,triangles,13,227,11,5.706229947747206,13.15,343.77494468642055,343.77494468642055,23282.622949559187,-1.4157407917144595,-1.4157407917144595,0.017975068765938424,996.6649308176101,996.6649308176101,960.0,163.64472046691196,199.49393081761005,199.49393081761005,540.0,24011.490521341126,7950.0,71.0
49,1x1_pixel_surface_30000_color_mode_white_frequency_25_shape_squares.mp4,2,30000,white,squares,25,227,11,1.9412477921617914,24.85,,,,,,,,,,,,,,,,
50,1x1_pixel_surface_30000_color_mode_white_frequency_8_shape_circles.mp4,2,30000,white,circles,8,225,12,2.5036932543752832,7.85,346.3404566623526,346.3404566623526,10551.956090949836,-1.5201015943555405,-1.5201015943555405,0.0013653345413072438,975.7809679858835,975.7809679858835,960.0,139.2707248759602,194.23312956894378,194.23312956894378,540.0,10560.629648902546,7934.0,0.0
51,1x1_pixel_surface_20000_color_mode_green_frequency_25_shape_triangles.mp4,2,20000,green,triangles,25,226,12,1.0044392605154848,25.15,169.53924663057498,169.53924663057498,1936.7990581193867,-1.4904855041356906,-1.4904855041356906,0.012824480796254244,972.3391903802568,972.3391903802568,960.0,277.89100472099534,371.8645303450013,371.8645303450013,540.0,1980.6724261141005,7942.0,356.0
52,1x1_pixel_surface_10000_color_mode_red_frequency_8_shape_squares.mp4,2,10000,red,squares,8,225,13,11.183919201435046,8.0,,,,,,,,,,,,,,,,
53,1x1_pixel_surface_10000_color_mode_red_frequency_19_shape_squares.mp4,2,10000,red,squares,19,224,14,3.647013160788233,19.15,195.8406717757897,195.8406717757897,802.3121029489736,-1.4381652114505235,-1.4381652114505235,0.007360686344468412,984.0200200954534,984.0200200954534,960.0,170.05795325254775,346.26932931424267,346.26932931424267,540.0,877.2887415496784,7962.0,0.0
54,1x1_pixel_surface_10000_color_mode_red_frequency_19_shape_triangles.mp4,2,10000,red,triangles,19,226,12,1.3902567199014157,18.85,27.98622021541064,27.98622021541064,156.17465621256798,0.4039585053467389,0.4039585053467389,1.2859203165705042,971.4295483140412,971.4295483140412,960.0,146.5857974431866,546.8799131857072,546.8799131857072,540.0,614.8496006089706,7948.0,7049.0
55,1x1_pixel_surface_10000_color_mode_white_frequency_19_shape_squares.mp4,2,10000,white,squares,19,227,11,4.166234108838863,19.15,199.45166768266373,199.45166768266373,3306.2836429926233,-1.3621519282285035,-1.3621519282285035,0.1222398817247122,989.0620321527255,989.0620321527255,960.0,362.6957639185844,350.37940844009046,350.37940844009046,540.0,5923.985164093664,7962.0,0.0
56,1x1_pixel_surface_10000_color_mode_green_frequency_13_shape_triangles.mp4,2,10000,green,triangles,13,226,12,1.3317385078591588,12.85,59.932844231753066,59.932844231753066,596.3583899856998,-1.046331726691117,-1.046331726691117,0.2786221796326625,978.6368609921933,978.6368609921933,960.0,132.3265961274912,488.450591790481,488.450591790481,540.0,1051.3035371718188,7942.0,4529.0
57,1x1_pixel_surface_20000_color_mode_red_frequency_13_shape_triangles.mp4,2,20000,red,triangles,13,226,12,2.170785949803294,12.85,33.114383156617706,33.114383156617706,159.5924607572159,-0.7862186317527146,-0.7862186317527146,0.14984207980415767,981.6181846733668,981.6181846733668,960.0,101.82486498348369,517.2808417085427,517.2808417085427,540.0,170.82390557293377,7960.0,7960.0
58,1x1_pixel_surface_10000_color_mode_white_frequency_13_shape_squares.mp4,2,10000,white,squares,13,227,11,1.3076149736387983,12.85,27.03963835143256,27.03963835143256,130.95028293697328,-0.29055922880150375,-0.29055922880150375,0.9728914799967546,974.5590400100655,974.5590400100655,960.0,100.94873150167045,529.9846565173627,529.9846565173627,540.0,448.8708425216775,7948.0,7914.0
59,1x1_pixel_surface_10000_color_mode_red_frequency_25_shape_squares.mp4,3,10000,red,squares,25,226,12,6.496298271022857,25.15,140.97849774259868,140.97849774259868,1750.33766411941,-1.1842340477208513,-1.1842340477208513,0.0166637095942978,1008.3750502891627,1008.3750502891627,960.0,71.15488448955045,408.7914256977621,408.7914256977621,540.0,1998.2841444848614,7954.0,1.0
60,1x1_pixel_surface_20000_color_mode_red_frequency_25_shape_squares.mp4,3,20000,red,squares,25,227,11,1.70549046333887,24.85,227.9184000788993,227.9184000788993,1132.523764653604,-1.2737902244386736,-1.2737902244386736,0.010010511607997395,1024.297394525364,1024.297394525364,960.0,306.86995146112525,322.60168257157204,322.60168257157204,540.0,1376.2675442558439,7964.0,0.0
61,1x1_pixel_surface_30000_color_mode_green_frequency_19_shape_squares.mp4,3,30000,green,squares,19,227,11,7.4347312698589025,18.85,129.9069855323404,129.9069855323404,671.8257948663081,-1.0025588460495547,-1.0025588460495547,0.008922705984292843,1028.274880382775,1028.274880382775,960.0,115.46644404889997,430.07989171493324,430.07989171493324,540.0,688.2947442340562,7942.0,1869.0
62,1x1_pixel_surface_20000_color_mode_white_frequency_8_shape_circles.mp4,3,20000,white,circles,8,227,11,0.7714601056203878,8.15,60.635239070614006,60.635239070614006,334.21354963771427,-1.002408090410243,-1.002408090410243,0.10781095861307421,988.3980633802817,988.3980633802817,960.0,67.79267922234108,488.7054891851107,488.7054891851107,540.0,505.4762440765933,7952.0,6293.0
63,1x1_pixel_surface_30000_color_mode_white_frequency_8_shape_triangles.mp4,3,30000,white,triangles,8,226,12,6.296780672229584,8.0,254.48526562244737,254.48526562244737,2570.6387374639366,-1.4516546137925035,-1.4516546137925035,0.003848440887830135,991.5098137896326,991.5098137896326,960.0,312.3281460146463,287.9115123301459,287.9115123301459,540.0,2479.587029645419,7948.0,0.0
64,1x1_pixel_surface_20000_color_mode_white_frequency_19_shape_circles.mp4,3,20000,white,circles,19,226,12,7.992118363568737,18.85,95.47527764709429,95.47527764709429,2080.9021734139797,-1.1784375881221947,-1.1784375881221947,0.03633703270833857,990.7392731388329,990.7392731388329,960.0,80.5146761819344,451.29521504024143,451.29521504024143,540.0,2302.4743511610013,7952.0,3279.0
65,1x1_pixel_surface_20000_color_mode_green_frequency_13_shape_triangles.mp4,3,20000,green,triangles,13,227,11,6.139633108671625,13.15,62.08520901719776,62.08520901719776,301.34927984399354,-1.4094078061354007,-1.4094078061354007,0.05788404472571794,968.9866302436574,968.9866302436574,960.0,176.07032520590772,480.15819517709116,480.15819517709116,540.0,318.05100574788935,7962.0,7480.0
66,1x1_pixel_surface_10000_color_mode_green_frequency_19_shape_squares.mp4,3,10000,green,squares,19,226,12,1.3874394037451183,19.15,75.71605391219772,75.71605391219772,1013.2368360185302,-1.3521965080284606,-1.3521965080284606,0.021086150547951103,977.6271268562799,977.6271268562799,960.0,197.51656120137537,467.0464825069217,467.0464825069217,540.0,915.7097790317226,7946.0,1238.0
67,1x1_pixel_surface_30000_color_mode_green_frequency_19_shape_circles.mp4,3,30000,green,circles,19,225,13,3.151245622018897,18.85,20.496932784836503,20.496932784836503,107.81921409498106,-0.6018952148973027,-0.6018952148973027,0.7390521352730254,972.3527540241449,972.3527540241449,960.0,118.31983144955625,532.2660714285714,532.2660714285714,540.0,197.21945310254387,7952.0,7952.0
68,1x1_pixel_surface_20000_color_mode_red_frequency_8_shape_triangles.mp4,3,20000,red,triangles,8,226,12,2.641465142545031,7.85,24.248710628938063,24.248710628938063,195.39611798851004,0.18446154825501151,0.18446154825501151,1.7994518916324882,970.7491396634013,970.7491396634013,960.0,163.5249267277938,552.1617495604119,552.1617495604119,540.0,356.41900255320564,7962.0,7962.0
69,1x1_pixel_surface_10000_color_mode_green_frequency_25_shape_circles.mp4,3,10000,green,circles,25,226,12,2.3954264526561673,24.85,35.05499711816976,35.05499711816976,129.4011160863778,-0.550892575124875,-0.550892575124875,0.23819507713425872,986.3407020634122,986.3407020634122,960.0,131.0723424613093,522.4403686462002,522.4403686462002,540.0,225.00835810516693,7948.0,7247.0
70,1x1_pixel_surface_10000_color_mode_green_frequency_25_shape_triangles.mp4,3,10000,green,triangles,25,227,11,6.45119322049444,24.85,48.322231243879614,48.322231243879614,482.815239865979,-1.2944370966252179,-1.2944370966252179,0.10617056987799318,968.1518355544381,968.1518355544381,960.0,113.55693967826316,494.3342657782248,494.3342657782248,540.0,552.4846276542802,7954.0,6800.0
71,1x1_pixel_surface_10000_color_mode_red_frequency_25_shape_circles.mp4,3,10000,red,circles,25,225,13,1.376833203873716,25.15,20.0260881741888,20.0260881741888,90.86100894288336,0.26257917756199195,0.26257917756199195,1.8349574806601021,966.8309389140272,966.8309389140272,960.0,111.38912731099951,547.13604826546,547.13604826546,540.0,282.93117789812294,7956.0,7956.0
72,1x1_pixel_surface_10000_color_mode_white_frequency_25_shape_circles.mp4,3,10000,white,circles,25,225,12,3.0139104499368674,25.15,32.73138784582574,32.73138784582574,448.87220632842974,0.42442754757487144,0.42442754757487144,0.45355678399456545,981.0235127300227,981.0235127300227,960.0,113.73000456266878,558.1559931938493,558.1559931938493,540.0,634.8577757151037,7934.0,6886.0
73,1x1_pixel_surface_20000_color_mode_white_frequency_25_shape_triangles.mp4,3,20000,white,triangles,25,226,12,1.8720527240623495,24.85,133.79034272071578,133.79034272071578,445.4577527529563,-1.3087744852868932,-1.3087744852868932,0.01893472051526384,992.3422099169393,992.3422099169393,960.0,177.50060379988153,411.39660835640575,411.39660835640575,540.0,582.9620697325955,7946.0,25.0
74,1x1_pixel_surface_30000_color_mode_red_frequency_19_shape_circles.mp4,3,30000,red,circles,19,226,12,5.539876636270468,19.15,,,,,,,,,,,,,,,,
