TRIAL_INDEX,VIDEO_NAME,BLOCK,PIXEL_SURFACE,COLOR,SHAPE,FREQUENCY,DISPLAYED_FRAMES,DROPPED_FRAMES,MAX_SNR,FREQUENCY_SAMPLED_AT,MEAN_GAZE_DISTANCE,AVERAGE_GAZE_DISTANCE,VARIANCE_GAZE_DISTANCE,MEAN_GAZE_ANGLE,AVERAGE_GAZE_ANGLE,VARIANCE_GAZE_ANGLE,MEAN_X,X_AVERAGE,X,X_VARIANCE,Y_MEAN,Y_AVERAGE,Y,Y_VARIANCE,NUMBER_OF_GAZE_POINTS,POINTS_ON_TARGET
1,1x1_pixel_surface_30000_color_mode_red_frequency_19_shape_circles.mp4,1,30000,red,circles,19,225,13,17.56248098345003,19.15,39.911297718264464,39.911297718264464,566.5357597270771,-0.6289619540615349,-0.6289619540615349,1.2636736740364425,990.4072704402516,990.4072704402516,960.0,936.240215065227,540.396289308176,540.396289308176,540.0,298.44808937542024,7950.0,7950.0
2,1x1_pixel_surface_20000_color_mode_red_frequency_19_shape_circles.mp4,1,20000,red,circles,19,226,12,8.332118677344315,18.85,47.464989344616384,47.464989344616384,139.80053613875782,-0.16650246768240923,-0.16650246768240923,0.12034767280031489,1003.6747990959317,1003.6747990959317,960.0,106.3229692589846,530.3962330487193,530.3962330487193,540.0,286.68236463981185,7964.0,7964.0
3,1x1_pixel_surface_20000_color_mode_red_frequency_19_shape_squares.mp4,1,20000,red,squares,19,227,11,0.8955359697641596,18.85,63.992960245917864,63.992960245917864,44.1323789920758,0.2714728349187196,0.2714728349187196,0.01980609148208281,1021.1419038025687,1021.1419038025687,960.0,59.096549284123036,556.6642470410476,556.6642470410476,540.0,64.10526069595888,7942.0,7030.0
4,1x1_pixel_surface_20000_color_mode_green_frequency_19_shape_triangles.mp4,1,20000,green,triangles,19,225,13,9.810063099042056,18.85,78.31275820104607,78.31275820104607,51.02549523862408,0.259442420468245,0.259442420468245,0.004394850553438605,1035.5243893225886,1035.5243893225886,960.0,48.685217298944174,560.0652984134978,560.0652984134978,540.0,28.678792022508194,7942.0,7064.0
5,1x1_pixel_surface_30000_color_mode_green_frequency_19_shape_squares.mp4,2,30000,green,squares,19,226,12,12.01899069384045,18.85,26.259231696025406,26.259231696025406,159.99746680093662,-0.34598931530785476,-0.34598931530785476,1.3110978004134282,979.4855326114329,979.4855326114329,960.0,279.8325507047411,529.5913749685218,529.5913749685218,540.0,81.6867091646114,7942.0,7942.0
6,1x1_pixel_surface_20000_color_mode_green_frequency_19_shape_squares.mp4,2,20000,green,squares,19,227,11,2.5444937445590528,19.15,52.95576884744371,52.95576884744371,78.51833620619152,-0.6110195585051748,-0.6110195585051748,0.04460418828808525,1003.1191649899396,1003.1191649899396,960.0,135.69666175245638,511.22836393360166,511.22836393360166,540.0,60.06569731071129,7952.0,7951.0
7,1x1_pixel_surface_10000_color_mode_white_frequency_25_shape_squares.mp4,2,10000,white,squares,25,227,11,15.700890012235305,24.85,73.78073450016831,73.78073450016831,59.84935395202971,-0.30009956735449117,-0.30009956735449117,0.013668751231642571,1029.977448388721,1029.977448388721,960.0,56.65360301848431,518.1911820241692,518.1911820241692,540.0,74.32470981883094,7944.0,9.0
8,1x1_pixel_surface_10000_color_mode_red_frequency_13_shape_circles.mp4,2,10000,red,circles,13,227,11,1.4787891764796892,13.15,86.7207264124657,86.7207264124657,32.535379129379876,-0.4165565946737846,-0.4165565946737846,0.004620632970957163,1039.0738290103247,1039.0738290103247,960.0,25.16175432634047,504.88118861747677,504.88118861747677,540.0,41.856667033423705,7942.0,0.0
9,1x1_pixel_surface_20000_color_mode_green_frequency_8_shape_triangles.mp4,2,20000,green,triangles,8,226,12,2.809335850116657,8.0,93.73612688463678,93.73612688463678,198.26161127548554,-0.7264848599997655,-0.7264848599997655,0.014180939825476352,1029.9432791635172,1029.9432791635172,960.0,245.16431770513657,478.69403502141597,478.69403502141597,540.0,89.07513480199849,7938.0,0.0
10,1x1_pixel_surface_20000_color_mode_red_frequency_25_shape_triangles.mp4,2,20000,red,triangles,25,225,12,0.881354994799008,24.85,100.3293739538933,100.3293739538933,217.26925321469645,-0.7065718543504104,-0.7065718543504104,0.009106950626513193,1036.0223027476682,1036.0223027476682,960.0,168.67700983473657,475.1921729266448,475.1921729266448,540.0,135.13055633208276,7934.0,0.0
