TRIAL_INDEX,VIDEO_NAME,BLOCK,PIXEL_SURFACE,COLOR,SHAPE,FREQUENCY,DISPLAYED_FRAMES,DROPPED_FRAMES,MAX_SNR,FREQUENCY_SAMPLED_AT,MEAN_GAZE_DISTANCE,AVERAGE_GAZE_DISTANCE,VARIANCE_GAZE_DISTANCE,MEAN_GAZE_ANGLE,AVERAGE_GAZE_ANGLE,VARIANCE_GAZE_ANGLE,MEAN_X,X_AVERAGE,X,X_VARIANCE,Y_MEAN,Y_AVERAGE,Y,Y_VARIANCE,NUMBER_OF_GAZE_POINTS,POINTS_ON_TARGET
1,1x1_pixel_surface_20000_color_mode_green_frequency_13_shape_squares.mp4,1,20000,green,squares,13,225,13,4.9900997199444275,12.85,22.159185781431795,22.159185781431795,42.85763137404902,-2.2228234089146253,-2.2228234089146253,2.315732153317737,941.2984638630069,941.2984638630069,960.0,44.58495734816528,531.0842797783934,531.0842797783934,540.0,60.06466756866437,7942.0,7942.0
2,1x1_pixel_surface_30000_color_mode_white_frequency_8_shape_circles.mp4,1,30000,white,circles,8,227,11,0.9370866123409681,8.0,,,,,,,,,,,,,,,,
3,1x1_pixel_surface_10000_color_mode_green_frequency_13_shape_triangles.mp4,1,10000,green,triangles,13,226,12,3.126080966147818,13.15,30.656499768849535,30.656499768849535,97.06490736540727,-1.841947336833684,-1.841947336833684,4.449356059234938,933.1225465525919,933.1225465525919,960.0,46.181427360062365,530.3258744338198,530.3258744338198,540.0,174.71824879500312,7948.0,7316.0
4,1x1_pixel_surface_10000_color_mode_white_frequency_19_shape_squares.mp4,1,10000,white,squares,19,227,11,1.2363779534793924,19.15,41.8886088746685,41.8886088746685,82.65339330139263,2.4348333029132103,2.4348333029132103,1.9099277580189395,922.4618619562485,922.4618619562485,960.0,115.05234829323962,553.956084988685,553.956084988685,540.0,118.37248245996325,7954.0,7108.0
5,1x1_pixel_surface_20000_color_mode_white_frequency_25_shape_triangles.mp4,2,20000,white,triangles,25,226,12,1.8078839360746326,24.85,25.045436254871728,25.045436254871728,510.1774328509435,1.862926603859172,1.862926603859172,2.6084307755459912,945.3619215291751,945.3619215291751,960.0,637.8320673841844,551.5071742957746,551.5071742957746,540.0,152.9308410722367,7952.0,7792.0
6,1x1_pixel_surface_30000_color_mode_red_frequency_25_shape_triangles.mp4,2,30000,red,triangles,25,226,12,3.4879642813420055,24.85,28.183450148208756,28.183450148208756,95.66143474016488,2.106763252124235,2.106763252124235,0.23582335942449037,946.4021299321438,946.4021299321438,960.0,111.74658914270547,562.2268786127167,562.2268786127167,540.0,99.28550460728069,7958.0,7958.0
7,1x1_pixel_surface_30000_color_mode_white_frequency_13_shape_circles.mp4,2,30000,white,circles,13,227,11,3.5088920970436495,12.85,29.607752970453475,29.607752970453475,179.57931537159288,1.6636335854605586,1.6636335854605586,0.0787993401476179,955.5300665494725,955.5300665494725,960.0,83.73460234363749,568.218979156203,568.218979156203,540.0,156.17265931699393,7964.0,7964.0
8,1x1_pixel_surface_30000_color_mode_white_frequency_8_shape_squares.mp4,2,30000,white,squares,8,227,11,2.376024460584161,7.85,40.066260156811765,40.066260156811765,50.8047473110943,1.1257154737949597,1.1257154737949597,0.1017036160663645,975.176699823722,975.176699823722,960.0,105.06505235487029,574.8752895995971,574.8752895995971,540.0,104.42685571441967,7942.0,7942.0
9,1x1_pixel_surface_10000_color_mode_red_frequency_13_shape_squares.mp4,2,10000,red,squares,13,226,12,1.37191684020919,13.15,38.6321532649476,38.6321532649476,46.70878725825293,1.3672331968329046,1.3672331968329046,0.03301288414074083,967.6326855345911,967.6326855345911,960.0,68.1608684482813,577.0919874213836,577.0919874213836,540.0,36.91776535833235,7950.0,7723.0
10,1x1_pixel_surface_10000_color_mode_red_frequency_19_shape_circles.mp4,2,10000,red,circles,19,225,13,1.10251745083671,18.85,70.08961485893055,70.08961485893055,146.20034688304267,1.404617532375174,1.404617532375174,0.02438927354380651,970.9783496732026,970.9783496732026,960.0,123.25094497627066,608.3077425842131,608.3077425842131,540.0,149.0316544817512,7956.0,1003.0
11,1x1_pixel_surface_10000_color_mode_white_frequency_13_shape_squares.mp4,2,10000,white,squares,13,226,12,3.6162258368160276,12.85,56.202154087170456,56.202154087170456,80.43116753441875,1.630263678055295,1.630263678055295,0.03441157004763757,957.2473122331073,957.2473122331073,960.0,78.58394153250295,595.2874843004271,595.2874843004271,540.0,96.2461398280002,7962.0,2530.0
